case,category,filename,code
case-04,plagiarized,case-04/plagiarized/L6/04/Kasus4.java,"public class Kasus4 { public static double Konversi(int miles) { if(miles <=10) { System.out.println(miles + ""\t\t"" + miles * 1.609); return Konversi(++miles); } return 0; } public static void main(String[] args) { System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); Konversi(1); } }"
case-04,plagiarized,case-04/plagiarized/L6/07/Main.java,"public class Main { public static void main(String[] args) { int jarak; System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); jarak = 1; printJarakDalamMilDanKilo(jarak); } public static void printJarakDalamMilDanKilo(int jarak){ for(jarak = jarak; jarak <= 10; jarak = jarak + 1){ System.out.println(jarak + ""\t\t"" + jarak * 1.609); } } }"
case-04,plagiarized,case-04/plagiarized/L6/08/Kasus4L6.java,"public class Kasus4L6 { public static void main(String[] args) { System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); ShowTable(10); } private static void ShowTable(int jumlahData) { for (int i = jumlahData; i >= 1; i--) { int temp = jumlahData + 1 - i; System.out.println(temp + ""\t\t"" + ConvertMilesToKilo(temp)); } } private static double ConvertMilesToKilo(int miles) { return miles * 1.609; } }"
case-04,plagiarized,case-04/plagiarized/L3/03/Main.java,"public class Main { public static void main(String[] args) { int mile = 1; System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); while (mile <= 10) { System.out.println(mile + ""\t\t"" + mile * 1.609); mile++; } } }"
case-04,plagiarized,case-04/plagiarized/L3/05/pengulangan.java,"import java.util.*; class inputoutput{ public static void main(String[] args) { int m = 1; System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); while (m <= 10) { System.out.println(m + ""\t\t"" + m * 1.609); m++; } } }"
case-04,plagiarized,case-04/plagiarized/L3/02/Main.java,"public class Main { public static void main(String[] args) { int mil=1; System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); while (mil <= 10) { System.out.println(mil + ""\t\t"" + mil * 1.609); mil++; } } }"
case-04,plagiarized,case-04/plagiarized/L3/09/Level3.java,"public class Level3 { public static void main(String[] args) { int mile = 1; System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); while (mile <= 10) { System.out.println(mile + ""\t\t"" + mile * 1.609); mile++; } } }"
case-04,plagiarized,case-04/plagiarized/L3/01/L3.java,"public class L3 { public static void main(String[] args) { int mil = 0 ; System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); mil = 1; while (mil <= 10) { System.out.println(mil + ""\t\t"" + mil * 1.609); mil++; } } }"
case-04,plagiarized,case-04/plagiarized/L3/06/looping.java,"import java.util.Scanner; public class looping { public static void main(String[] args) { System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); int mil ; mil= 1; while (mil <= 10) { System.out.println(mil + ""\t\t"" + mil * 1.609); mil++; } } }"
case-04,plagiarized,case-04/plagiarized/L3/04/Kasus4.java,"public class Kasus4 { public static void Konversi(int n) { int miles = 1; while (miles <= n) { System.out.println(miles + ""\t\t"" + miles * 1.609); miles++; } } public static void main(String[] args) { System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); Konversi(10); } }"
case-04,plagiarized,case-04/plagiarized/L3/07/Main.java,"public class Main { public static void main(String[] args) { int jarak; System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); jarak = 1; while (jarak <= 10) { System.out.println(jarak + ""\t\t"" + jarak * 1.609); jarak++; } } }"
case-04,plagiarized,case-04/plagiarized/L3/08/Kasus4L3.java,"public class Kasus4L3 { public static void main(String[] args) { int counter = 1; System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); while (counter <= 10) { System.out.println(counter + ""\t\t"" + counter * 1.609); counter++; } } }"
case-04,plagiarized,case-04/plagiarized/L4/03/Main.java,"public class Main { private static int mile; public static void main(String[] args) { mile = 1; System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); loops(); } public static void loops(){ while (mile <= 10) { System.out.println(mile + ""\t\t"" + mile * 1.609); mile++; } } }"
case-04,plagiarized,case-04/plagiarized/L4/05/pengulangan.java,"import java.util.*; class inputoutput{ static void hitHasil(int m) { while (m <= 10) { System.out.println(m + ""\t\t"" + m * 1.609); m++; } } public static void main(String[] args) { int m = 1; System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); hitHasil(m); } }"
case-04,plagiarized,case-04/plagiarized/L4/02/Main.java,"public class Main { public static void printMil (int mil){ while (mil <= 10) { System.out.println(mil + ""\t\t"" + mil * 1.609); mil++; } } public static void main(String[] args) { int mil=1; System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); printMil(mil); } }"
case-04,plagiarized,case-04/plagiarized/L4/09/Level4.java,"public class Level4 { public static void main(String[] args) { System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); tabelKonversi(); } private static void tabelKonversi() { int mil = 1; while (mil <= 10) { System.out.println(mil + ""\t\t"" + mil * 1.609); mil++; } } }"
case-04,plagiarized,case-04/plagiarized/L4/01/L4.java,"public class L4 { public static void print(int mil) { while (mil <= 10) { System.out.println(mil + ""\t\t"" + mil * 1.609); mil++; } } public static void main(String[] args) { int mil = 1 ; System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); print(mil); } }"
case-04,plagiarized,case-04/plagiarized/L4/06/looping.java,"import java.util.Scanner; public class looping { public static void main(String[] args) { System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); int mil ; print(mil=1); } public static void print(int mil) { while (mil <= 10) { System.out.println(mil + ""\t\t"" + mil * 1.609); mil++; } } }"
case-04,plagiarized,case-04/plagiarized/L4/04/Kasus4.java,"public class Kasus4 { public static void Konversi(int miles) { System.out.println(miles + ""\t\t"" + miles * 1.609); } public static void main(String[] args) { System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); for(int miles=1 ; miles<=10 ; miles++) Konversi(miles); } }"
case-04,plagiarized,case-04/plagiarized/L4/07/Main.java,"public class Main { public static void main(String[] args) { int jarak; System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); jarak = 1; printJarakDalamMilDanKilo(jarak); } public static void printJarakDalamMilDanKilo(int jarak){ while (jarak <= 10) { System.out.println(jarak + ""\t\t"" + jarak * 1.609); jarak++; } } }"
case-04,plagiarized,case-04/plagiarized/L4/08/Kasus4L4.java,"public class Kasus4L4 { public static void main(String[] args) { int counter = 1; System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); while (counter <= 10) { System.out.println(counter + ""\t\t"" + ConvertMilesToKilo(counter)); counter++; } } private static double ConvertMilesToKilo(int miles){ return miles * 1.609; } }"
case-04,plagiarized,case-04/plagiarized/L5/03/Main.java,"public class Main { private static int mile; public static void main(String[] args) { mile = 1; System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); loops(); } public static void loops(){ for (int i = 1; i <= 10; i++) { System.out.println(mile + ""\t\t"" + mile * 1.609); mile++; } } }"
case-04,plagiarized,case-04/plagiarized/L5/05/pengulangan.java,"import java.util.*; class inputoutput{ static void hitHasil(int m) { for(int a=m;a<=10;a++) { System.out.println(a + ""\t\t"" + a * 1.609); } } public static void main(String[] args) { int m = 1; System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); hitHasil(m); } }"
case-04,plagiarized,case-04/plagiarized/L5/02/Main.java,"public class Main { public static void printMil (int mil){ for(int i =1;i<=10;i++){ System.out.println(mil + ""\t\t"" + mil * 1.609); mil++; } } public static void main(String[] args) { int mil=1; System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); printMil(mil); } }"
case-04,plagiarized,case-04/plagiarized/L5/09/Level5.java,"public class Level5 { public static void main(String[] args) { System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); convert(); } private static void convert() { for(int mill = 1; mill <=10; mill++) System.out.println(mill + ""\t\t"" + mill * 1.609); } }"
case-04,plagiarized,case-04/plagiarized/L5/01/L5.java,"public class L5 { public static void print(int mil) { for ( int i = 0 ; i < 10 ; i ++){ System.out.println(mil + ""\t\t"" + mil * 1.609); mil++; } } public static void main(String[] args) { int mil = 1 ; System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); print(mil); } }"
case-04,plagiarized,case-04/plagiarized/L5/06/looping.java,"import java.util.Scanner; public class looping { public static void main(String[] args) { System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); int mil ; print(mil=1); } public static void print(int mil) { for(int i=mil;i<=10;i++) { System.out.println(i + ""\t\t"" + i * 1.609); } } }"
case-04,plagiarized,case-04/plagiarized/L5/04/Kasus4.java,"public class Kasus4 { public static double Konversi(int miles) { return miles * 1.609; } public static void main(String[] args) { System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); for(int miles=1 ; miles<=10 ; miles++) System.out.println(miles + ""\t\t"" + Konversi(miles)); } }"
case-04,plagiarized,case-04/plagiarized/L5/07/Main.java,"public class Main { public static void main(String[] args) { int jarak; System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); jarak = 1; printJarakDalamMilDanKilo(jarak); } public static void printJarakDalamMilDanKilo(int jarak){ for(jarak = jarak; jarak <= 10; jarak++){ System.out.println(jarak + ""\t\t"" + jarak * 1.609); } } }"
case-04,plagiarized,case-04/plagiarized/L5/08/Kasus4L5.java,"public class Kasus4L5 { public static void main(String[] args) { System.out.println(""Miles\t\tKilometers""); System.out.println(""-------------------------------""); for (int i = 1; i <= 10; i++) { System.out.println(i + ""\t\t"" + ConvertMilesToKilo(i)); } } private static double ConvertMilesToKilo(int miles) { return miles * 1.609; } }"
case-04,non-plagiarized,case-04/non-plagiarized/03/Nomor4_2451041557A22145B3701B0184109CAB013.java,"public class Nomor4_2451041557A22145B3701B0184109CAB013 { public static void main(String[] args) { System.out.println(""Miles \t Kilometers""); for(int i = 1 ; i<=10;i++){ System.out.println(i+"" \t ""+i*1.069); } } }"
case-04,non-plagiarized,case-04/non-plagiarized/05/T04.java,"import java.util.Scanner; public class T04 { public static void main(String[] args) { System.out.println(""Miles Kilometers""); for(int i=1;i < 11;i++) { if(i < 10) { System.out.println(i+"" ""+i*1609); } else { System.out.println(i+"" ""+i*1609); } } } }"
case-04,non-plagiarized,case-04/non-plagiarized/02/T04.java,"public class T04 { public static void main(String[] args) { System.out.println(""Miles Kilometers""); for (int i = 1; i <= 10; i++) { if (i == 10) { System.out.println(i + "" "" + i * 1609); } else { System.out.println(i + "" "" + i * 1609); } } } }"
case-04,non-plagiarized,case-04/non-plagiarized/09/t04.java,"public class t04 { public static void main(String[] args) { System.out.println(""Miles\tKilometers""); for (int i = 1; i < 11; i++) { System.out.println(i + ""\t"" + i * 1.609); } } }"
case-04,non-plagiarized,case-04/non-plagiarized/11/T04.java,"import java.text.DecimalFormat; public class T04 { public static void main(String[] args) { DecimalFormat d = new DecimalFormat(""0.000""); System.out.println(""Miles\tKilometers""); for(int i = 1; i <= 10; i++) { System.out.println(i + ""\t"" + d.format(i * 1.609)); } } }"
case-04,non-plagiarized,case-04/non-plagiarized/01/T04.java,"public class T04 { public static void main(String[] args){ System.out.println(""Miles\tKilometers""); for(int i = 1; i <= 10; i++){ System.out.printf(i + ""\t%.3f"", (i * 1.609)); System.out.println(); } } }"
case-04,non-plagiarized,case-04/non-plagiarized/06/T04.java,"import java.util.Scanner; public class T04 { public static void main(String[] args) { double kilo; double milToKilo = 1.609; System.out.println(""Miles\tKilometers""); for (int i = 1; i < 11; i++) { kilo = i * milToKilo; System.out.println(i + ""\t"" + kilo); } } }"
case-04,non-plagiarized,case-04/non-plagiarized/15/T04.java,"public class T04 { public static void main(String[] args) { int mil = 1609; System.out.println(""Miles\tKilometers""); for(int i=1;i<=10;i++){ System.out.println(i + ""\t"" + i*mil); } } }"
case-04,non-plagiarized,case-04/non-plagiarized/14/Soal4.java,"import java.text.DecimalFormat; public class Soal4 { public static void main(String[] args) { int arr[][] = new int[11][2]; DecimalFormat df = new DecimalFormat(""#.###""); for(int i = 0; i<11; i++){ if(i==0) System.out.println(""Miles \t Kilometers""); else System.out.println(i + ""\t"" + df.format(i*1.609)); } } }"
case-04,non-plagiarized,case-04/non-plagiarized/04/T04.java,"public class T04 { public static void main(String[] args) { System.out.println(""Miles Kilometers""); for (int i = 1; i < 10; i++) { System.out.println(i+"" ""+i*1.609); } System.out.println(10+"" ""+10*1.609); } }"
case-04,non-plagiarized,case-04/non-plagiarized/13/No4.java,"public class No4 { public static void main(String[] args) { int mil = 1609; System.out.println(""Miles\tKilometers""); for(int i=1;i<=10;i++){ System.out.println(i + ""\t"" + i*mil); } } }"
case-04,non-plagiarized,case-04/non-plagiarized/07/Main.java,"public class Main { public static void main(String[] args) { int miles = 1; System.out.print(""Miles Kilometer""); for(int i=0;i<10;i++) { double kilo = miles*1.609; System.out.println(""""); System.out.print(miles+"" ""+kilo); miles++; } } }"
case-04,non-plagiarized,case-04/non-plagiarized/12/T04.java,"import java.text.DecimalFormat; import java.text.NumberFormat; public class T04 { public static void main(String[] args) { NumberFormat formatter = new DecimalFormat(""#0""); System.out.println(""Miles"" + ""\t"" + ""Kilometers""); System.out.println(""1"" + ""\t"" + (1 * 1.609)); System.out.println(""2"" + ""\t"" + (2 * 1.609)); System.out.println(""3"" + ""\t"" + (3 * 1.609)); System.out.println(""4"" + ""\t"" + (4 * 1.609)); System.out.println(""5"" + ""\t"" + (5 * 1.609)); System.out.println(""6"" + ""\t"" + (6 * 1.609)); System.out.println(""7"" + ""\t"" + (7 * 1.609)); System.out.println(""8"" + ""\t"" + (8 * 1.609)); System.out.println(""9"" + ""\t"" + (9 * 1.609)); System.out.println(""10"" + ""\t"" + (10 * 1.609) + formatter.format(0.0)); } }"
case-04,non-plagiarized,case-04/non-plagiarized/10/Main.java,"public class Main { public static void main(String[] args) { System.out.println(""Miles Kilometers""); for(int i=1;i<=10;i++){ System.out.println(i+"" ""+i*1609); } } }"
case-04,non-plagiarized,case-04/non-plagiarized/08/T04.java,"public class T04 { public static void main(String[] args) { System.out.println(""miles \t kilometers""); for (int i = 0; i < 10; i++) { System.out.println(i+1+""\t""+((i+1)*1.609)); } } }"
case-05,original,case-05/original/T5.java,"public class T5 { public static void main(String[] args) { System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); int number = input.nextInt(); reverse(number); } public static void reverse(int number) { while (number != 0) { int remainder = number % 10; System.out.print(remainder); number = number / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L2/03/Main.java,"public class Main { public static void main(String[] args) { System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); int number = input.nextInt(); balik(number); } public static void balik(int number) { while (number != 0) { int remainder = number % 10; System.out.print(remainder); number = number / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L2/05/fungsi.java,"import java.util.Scanner; public class fungsi { public static void main(String[] args) { System.out.print(""Enter an integer: ""); Scanner sc = new Scanner(System.in); int input = sc.nextInt(); terbalik(input); } public static void terbalik(int angka) { while (angka != 0) { int sisa = angka % 10; System.out.print(sisa); angka = angka / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L2/02/Main.java,"public class Main { public static void main(String[] args) { System.out.print(""Enter an integer: ""); java.util.Scanner sc = new java.util.Scanner(System.in); int nmb = sc.nextInt(); reverse(nmb); } public static void reverse(int nmb) { while (nmb != 0) { int get = nmb % 10; System.out.print(get); nmb = nmb / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L2/01/L2.java,"public class L2 { public static void main(String[] args) { System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); int nomor = input.nextInt(); balik(nomor); } public static void balik(int nomor) { while (nomor != 0) { int sisa = nomor % 10; System.out.print(sisa); nomor = nomor / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L2/06/Main.java,"public class Main { public static void main(String[] args) { System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); int angka = input.nextInt(); reverse(angka); } public static void reverse(int angka) { while (angka != 0) { int remainder = angka % 10; System.out.print(remainder); angka = angka / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L2/04/method.java,"import java.util.*; class method{ public static void main(String[] args) { System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); int n = input.nextInt(); beautyReverse(n); } public static void beautyReverse(int num) { while (num != 0) { int r = num % 10; System.out.print(r); num = num / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L2/07/Kasus5L2.java,"import java.util.Scanner; public class Kasus5L2 { public static void main(String[] args) { System.out.print(""Enter an integer: ""); Scanner inp = new Scanner(System.in); int angka = inp.nextInt(); reverseNumber(angka); } public static void reverseNumber(int angka) { while (angka != 0) { int temp = angka % 10; System.out.print(temp); angka = angka / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L2/08/Level2.java,"public class Level2 { public static void main(String[] args) { System.out.print(""Enter an integer: ""); java.util.Scanner in = new java.util.Scanner(System.in); int angka = in.nextInt(); balik(angka); } public static void balik(int angka) { while (angka != 0) { int sisa = angka % 10; System.out.print(sisa); angka = angka / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L1/03/Main.java,"public class Main { public static void main(String[] args) { System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); int number = input.nextInt(); reverse(number); } public static void reverse(int number) { while (number != 0) { int remainder = number % 10; System.out.print(remainder); number = number / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L1/05/method.java,"import java.util.*; class method{ public static void main(String[] args) { System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); int number = input.nextInt(); reverse(number); } public static void reverse(int number) { while (number != 0) { int remainder = number % 10; System.out.print(remainder); number = number / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L1/02/Main.java,"public class Main { public static void main(String[] args) { System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); int number = input.nextInt(); reverse(number); } public static void reverse(int number) { while (number != 0) { int remainder = number % 10; System.out.print(remainder); number = number / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L1/09/Level1.java,"public class Level1 { public static void main(String[] args) { System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); int number = input.nextInt(); reverse(number); } public static void reverse(int number) { while (number != 0) { int remainder = number % 10; System.out.print(remainder); number = number / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L1/01/L1.java,"public class L1 { public static void main(String[] args) { System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); int number = input.nextInt(); reverse(number); } public static void reverse(int number) { while (number != 0) { int remainder = number % 10; System.out.print(remainder); number = number / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L1/06/method.java,"import java.util.Scanner; public class method { public static void main(String[] args) { System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); int number = input.nextInt(); reverse(number); } public static void reverse(int number) { while (number != 0) { int remainder = number % 10; System.out.print(remainder); number = number / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L1/04/Kasus5.java,"public class Kasus5 { public static void main(String[] args) { System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); int number = input.nextInt(); while (number != 0) { int remainder = number % 10; System.out.print(remainder); number = number / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L1/07/Main.java,"public class Main { public static void main(String[] args) { System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); int number = input.nextInt(); reverse(number); } public static void reverse(int number) { while (number != 0) { int remainder = number % 10; System.out.print(remainder); number = number / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L1/08/Kasus5L1.java,"public class Kasus5L1 { public static void main(String[] args) { System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); int number = input.nextInt(); reverse(number); } public static void reverse(int number) { while (number != 0) { int remainder = number % 10; System.out.print(remainder); number = number / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L6/03/Main.java,"public class Main { private static int number; public static void main(String[] args) { java.util.Scanner input = new java.util.Scanner(System.in); System.out.print(""Enter an integer: ""); number = input.nextInt(); for (int i = 99999; number != 0; i--) { int remainder = number % 10; System.out.print(remainder); number = number / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L6/05/method.java,"import java.util.*; class method{ static java.util.Scanner input = new java.util.Scanner(System.in); public static void beautyReverse(int num) { for(;num >0;num/=100*10) { System.out.print(num % 10); } System.out.println(); } static void reverse() { int n = input.nextInt(); beautyReverse(n); } public static void main(String[] args) { System.out.print(""Enter an integer: ""); reverse(); } }"
case-05,plagiarized,case-05/plagiarized/L6/02/Main.java,"import java.util.Scanner; public class Main { static Scanner sc = new Scanner(System.in); public static int input(){ System.out.print(""Enter an integer: ""); return sc.nextInt(); } public static void main(String[] args) { int nmb=input(); reverse(nmb); } public static void reverse(int nmb) { int x=1; String rev=String.valueOf(nmb); do { System.out.print(rev.charAt(rev.length()-x)); x++; nmb = nmb / 10; } while (nmb != 0); System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L6/09/Level6.java,"import java.util.Scanner; public class Level6 { public static void main(String[] args) { System.out.print(""Enter an integer: ""); Scanner input = new Scanner(System.in); int bil = input.nextInt(); rekursif(bil); System.out.println(""""); } public static int rekursif(int bil){ if(bil!=0){ int sisaMod = bil % 10; System.out.print(sisaMod); bil = bil / 10; rekursif(bil); } return bil; } }"
case-05,plagiarized,case-05/plagiarized/L6/01/L6_fix.java,"public class L6_fix { public static void main(String[] args) { int nomor, sisa = 0; System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); nomor = input.nextInt(); while (nomor!=0) { if (nomor!=0){ sisa = nomor % 10; System.out.print(sisa); nomor = nomor / 10;} } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L6/06/fungsi.java,"import java.util.ArrayList; import java.util.List; import java.util.Scanner; public class fungsi { public static void main(String[] args) { System.out.print(""Enter an integer: ""); Scanner sc = new Scanner(System.in); int input; input = sc.nextInt(); terbalik(input); } public static void terbalik(int angka) { List arr =new ArrayList(); for(int i=0;i<=angka;i++) { int sisa ; sisa= angka % 10; arr.add(sisa); angka = angka / 10; i=0; } for(int i=0;i<arr.size();i++) { System.out.print(arr.get(i)); } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L6/04/Kasus5.java,"public class Kasus5 { public static void reverse(int number) { if(number>0) { System.out.print(number%10); reverse(number/=10); } } public static void main(String[] args) { System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); int number = input.nextInt(); reverse(number); System.out.println(""""); } }"
case-05,plagiarized,case-05/plagiarized/L6/07/Main.java,"public class Main { public static void main(String[] args) { int angka; System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); angka = input.nextInt(); for (angka = angka; angka > 0; angka = angka / 10) { int remainder = angka % 10; System.out.print(remainder); } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L6/08/Kasus5L6.java,"import java.util.Scanner; public class Kasus5L6 { public static void main(String[] args) { Scanner inp = new Scanner(System.in); System.out.print(""Enter an integer: ""); String angka = inp.next(); for (int i = angka.length() - 1; i >= 0; i--) { System.out.print(angka.charAt(i)); } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L3/03/Main.java,"public class Main { public static void main(String[] args) { java.util.Scanner input = new java.util.Scanner(System.in); int number = input.nextInt(); System.out.print(""Enter an integer: ""); balik(number); } public static void balik(int number) { while (number != 0) { int remainder = number % 10; System.out.print(remainder); number = number / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L3/05/method.java,"import java.util.*; class method{ public static void beautyReverse(int num) { while (num != 0) { int r = num % 10; System.out.print(r); num = num / 10; } System.out.println(); } public static void main(String[] args) { System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); int n = input.nextInt(); beautyReverse(n); } }"
case-05,plagiarized,case-05/plagiarized/L3/02/Main.java,"public class Main { public static void main(String[] args) { java.util.Scanner sc = new java.util.Scanner(System.in); int nmb=0; System.out.print(""Enter an integer: ""); nmb = sc.nextInt(); reverse(nmb); } public static void reverse(int nmb) { int get=0; while (nmb != 0) { get = nmb % 10; System.out.print(get); nmb = nmb / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L3/09/Level3.java,"public class Level3 { public static void main(String[] args) { java.util.Scanner input = new java.util.Scanner(System.in); int angka; System.out.print(""Enter an integer: ""); angka = input.nextInt(); reverse(angka); } public static void reverse(int number) { int sisa; while (number != 0) { sisa = number % 10; System.out.print(sisa); number = number / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L3/01/L3.java,"public class L3 { public static void main(String[] args) { int nomor = 0; System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); nomor = input.nextInt(); balik(nomor); } public static void balik(int nomor) { int sisa = 0 ; while (nomor != 0) { sisa = nomor % 10; System.out.print(sisa); nomor = nomor / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L3/06/fungsi.java,"import java.util.Scanner; public class fungsi { public static void main(String[] args) { System.out.print(""Enter an integer: ""); Scanner sc = new Scanner(System.in); int input; input = sc.nextInt(); terbalik(input); } public static void terbalik(int angka) { while (angka != 0) { int sisa ; sisa= angka % 10; System.out.print(sisa); angka = angka / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L3/04/Kasus5.java,"public class Kasus5 { public static void reverse(int number) { while (number != 0) { int remainder = number % 10; System.out.print(remainder); number = number / 10; } System.out.println(); } public static void main(String[] args) { System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); int number = input.nextInt(); reverse(number); } }"
case-05,plagiarized,case-05/plagiarized/L3/07/Main.java,"public class Main { public static void main(String[] args) { int angka; System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); angka = input.nextInt(); reverse(angka); } public static void reverse(int angka) { while (angka != 0) { int remainder = angka % 10; System.out.print(remainder); angka = angka / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L3/08/Kasus5L3.java,"import java.util.Scanner; public class Kasus5L3 { public static void main(String[] args) { Scanner inp = new Scanner(System.in); System.out.print(""Enter an integer: ""); int angka = inp.nextInt(); reverseNumber(angka); } public static void reverseNumber(int angka) { while (angka != 0) { int temp = angka % 10; angka = angka / 10; System.out.print(temp); } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L4/03/Main.java,"public class Main { private static int number; public static void main(String[] args) { java.util.Scanner input = new java.util.Scanner(System.in); System.out.print(""Enter an integer: ""); number = input.nextInt(); while (number != 0) { int remainder = number % 10; System.out.print(remainder); number = number / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L4/05/method.java,"import java.util.*; class method{ public static void beautyReverse(int num) { while (num != 0) { int r = num % 10; System.out.print(r); num = num / 10; } System.out.println(); } static void reverse(int n) { beautyReverse(n); } public static void main(String[] args) { System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); int n = input.nextInt(); reverse(n); } }"
