file1,file2,label
case-02/plagiarized/L2/06/inout.java,case-02/plagiarized/L3/01/L3.java,1
case-02/plagiarized/L2/06/inout.java,case-02/plagiarized/L3/06/inout.java,1
case-02/plagiarized/L2/06/inout.java,case-02/plagiarized/L3/04/Kasus2.java,1
case-02/plagiarized/L2/06/inout.java,case-02/plagiarized/L3/07/Main.java,1
case-02/plagiarized/L2/06/inout.java,case-02/plagiarized/L3/08/Kasus2L3.java,1
case-02/plagiarized/L2/06/inout.java,case-02/plagiarized/L4/03/Main.java,1
case-02/plagiarized/L2/06/inout.java,case-02/plagiarized/L4/05/inputoutput.java,1
case-02/plagiarized/L2/06/inout.java,case-02/plagiarized/L4/02/Main.java,1
case-02/plagiarized/L2/06/inout.java,case-02/plagiarized/L4/09/Level4.java,1
case-02/plagiarized/L2/06/inout.java,case-02/plagiarized/L4/01/L4.java,1
case-02/plagiarized/L2/06/inout.java,case-02/plagiarized/L4/06/inout.java,1
case-02/plagiarized/L2/06/inout.java,case-02/plagiarized/L4/04/Kasus2.java,1
case-02/plagiarized/L2/06/inout.java,case-02/plagiarized/L4/07/Main.java,1
case-02/plagiarized/L2/06/inout.java,case-02/plagiarized/L4/08/Kasus2L4.java,1
case-02/plagiarized/L2/06/inout.java,case-02/plagiarized/L5/03/Main.java,1
case-02/plagiarized/L2/06/inout.java,case-02/plagiarized/L5/05/inputoutput.java,1
case-02/plagiarized/L2/06/inout.java,case-02/plagiarized/L5/02/Main.java,1
case-02/plagiarized/L2/06/inout.java,case-02/plagiarized/L5/09/Level5.java,1
case-02/plagiarized/L2/06/inout.java,case-02/plagiarized/L5/01/L5.java,1
case-02/plagiarized/L2/06/inout.java,case-02/plagiarized/L5/06/inout.java,1
case-02/plagiarized/L2/06/inout.java,case-02/plagiarized/L5/04/Kasus2.java,1
case-02/plagiarized/L2/06/inout.java,case-02/plagiarized/L5/07/Main.java,1
case-02/plagiarized/L2/06/inout.java,case-02/plagiarized/L5/08/Kasus2L5.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L2/07/Main.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L2/08/Kasus2L2.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L1/03/Main.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L1/05/inputoutput.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L1/02/Main.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L1/09/Level1.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L1/01/L1.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L1/06/inputoutput.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L1/04/Kasus2.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L1/07/Main.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L1/08/Kasus2L1.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L6/03/Main.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L6/05/inputoutput.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L6/02/Main.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L6/09/Level6.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L6/01/L6.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L6/06/inout.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L6/04/Kasus2.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L6/07/Main.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L6/08/Kasus2L6.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L3/03/Main.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L3/05/inputoutput.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L3/02/Main.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L3/09/Level3.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L3/01/L3.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L3/06/inout.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L3/04/Kasus2.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L3/07/Main.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L3/08/Kasus2L3.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L4/03/Main.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L4/05/inputoutput.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L4/02/Main.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L4/09/Level4.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L4/01/L4.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L4/06/inout.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L4/04/Kasus2.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L4/07/Main.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L4/08/Kasus2L4.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L5/03/Main.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L5/05/inputoutput.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L5/02/Main.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L5/09/Level5.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L5/01/L5.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L5/06/inout.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L5/04/Kasus2.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L5/07/Main.java,1
case-02/plagiarized/L2/04/Kasus2.java,case-02/plagiarized/L5/08/Kasus2L5.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L2/08/Kasus2L2.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L1/03/Main.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L1/05/inputoutput.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L1/02/Main.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L1/09/Level1.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L1/01/L1.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L1/06/inputoutput.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L1/04/Kasus2.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L1/07/Main.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L1/08/Kasus2L1.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L6/03/Main.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L6/05/inputoutput.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L6/02/Main.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L6/09/Level6.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L6/01/L6.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L6/06/inout.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L6/04/Kasus2.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L6/07/Main.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L6/08/Kasus2L6.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L3/03/Main.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L3/05/inputoutput.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L3/02/Main.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L3/09/Level3.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L3/01/L3.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L3/06/inout.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L3/04/Kasus2.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L3/07/Main.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L3/08/Kasus2L3.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L4/03/Main.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L4/05/inputoutput.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L4/02/Main.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L4/09/Level4.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L4/01/L4.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L4/06/inout.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L4/04/Kasus2.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L4/07/Main.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L4/08/Kasus2L4.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L5/03/Main.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L5/05/inputoutput.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L5/02/Main.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L5/09/Level5.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L5/01/L5.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L5/06/inout.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L5/04/Kasus2.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L5/07/Main.java,1
case-02/plagiarized/L2/07/Main.java,case-02/plagiarized/L5/08/Kasus2L5.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L1/03/Main.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L1/05/inputoutput.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L1/02/Main.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L1/09/Level1.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L1/01/L1.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L1/06/inputoutput.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L1/04/Kasus2.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L1/07/Main.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L1/08/Kasus2L1.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L6/03/Main.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L6/05/inputoutput.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L6/02/Main.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L6/09/Level6.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L6/01/L6.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L6/06/inout.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L6/04/Kasus2.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L6/07/Main.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L6/08/Kasus2L6.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L3/03/Main.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L3/05/inputoutput.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L3/02/Main.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L3/09/Level3.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L3/01/L3.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L3/06/inout.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L3/04/Kasus2.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L3/07/Main.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L3/08/Kasus2L3.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L4/03/Main.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L4/05/inputoutput.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L4/02/Main.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L4/09/Level4.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L4/01/L4.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L4/06/inout.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L4/04/Kasus2.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L4/07/Main.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L4/08/Kasus2L4.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L5/03/Main.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L5/05/inputoutput.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L5/02/Main.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L5/09/Level5.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L5/01/L5.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L5/06/inout.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L5/04/Kasus2.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L5/07/Main.java,1
case-02/plagiarized/L2/08/Kasus2L2.java,case-02/plagiarized/L5/08/Kasus2L5.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L1/05/inputoutput.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L1/02/Main.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L1/09/Level1.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L1/01/L1.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L1/06/inputoutput.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L1/04/Kasus2.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L1/07/Main.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L1/08/Kasus2L1.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L6/03/Main.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L6/05/inputoutput.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L6/02/Main.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L6/09/Level6.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L6/01/L6.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L6/06/inout.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L6/04/Kasus2.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L6/07/Main.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L6/08/Kasus2L6.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L3/03/Main.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L3/05/inputoutput.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L3/02/Main.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L3/09/Level3.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L3/01/L3.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L3/06/inout.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L3/04/Kasus2.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L3/07/Main.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L3/08/Kasus2L3.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L4/03/Main.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L4/05/inputoutput.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L4/02/Main.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L4/09/Level4.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L4/01/L4.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L4/06/inout.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L4/04/Kasus2.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L4/07/Main.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L4/08/Kasus2L4.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L5/03/Main.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L5/05/inputoutput.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L5/02/Main.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L5/09/Level5.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L5/01/L5.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L5/06/inout.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L5/04/Kasus2.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L5/07/Main.java,1
case-02/plagiarized/L1/03/Main.java,case-02/plagiarized/L5/08/Kasus2L5.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L1/02/Main.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L1/09/Level1.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L1/01/L1.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L1/06/inputoutput.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L1/04/Kasus2.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L1/07/Main.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L1/08/Kasus2L1.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L6/03/Main.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L6/05/inputoutput.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L6/02/Main.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L6/09/Level6.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L6/01/L6.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L6/06/inout.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L6/04/Kasus2.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L6/07/Main.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L6/08/Kasus2L6.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L3/03/Main.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L3/05/inputoutput.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L3/02/Main.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L3/09/Level3.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L3/01/L3.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L3/06/inout.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L3/04/Kasus2.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L3/07/Main.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L3/08/Kasus2L3.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L4/03/Main.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L4/05/inputoutput.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L4/02/Main.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L4/09/Level4.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L4/01/L4.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L4/06/inout.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L4/04/Kasus2.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L4/07/Main.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L4/08/Kasus2L4.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L5/03/Main.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L5/05/inputoutput.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L5/02/Main.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L5/09/Level5.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L5/01/L5.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L5/06/inout.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L5/04/Kasus2.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L5/07/Main.java,1
case-02/plagiarized/L1/05/inputoutput.java,case-02/plagiarized/L5/08/Kasus2L5.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L1/09/Level1.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L1/01/L1.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L1/06/inputoutput.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L1/04/Kasus2.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L1/07/Main.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L1/08/Kasus2L1.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L6/03/Main.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L6/05/inputoutput.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L6/02/Main.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L6/09/Level6.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L6/01/L6.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L6/06/inout.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L6/04/Kasus2.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L6/07/Main.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L6/08/Kasus2L6.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L3/03/Main.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L3/05/inputoutput.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L3/02/Main.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L3/09/Level3.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L3/01/L3.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L3/06/inout.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L3/04/Kasus2.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L3/07/Main.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L3/08/Kasus2L3.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L4/03/Main.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L4/05/inputoutput.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L4/02/Main.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L4/09/Level4.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L4/01/L4.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L4/06/inout.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L4/04/Kasus2.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L4/07/Main.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L4/08/Kasus2L4.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L5/03/Main.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L5/05/inputoutput.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L5/02/Main.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L5/09/Level5.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L5/01/L5.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L5/06/inout.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L5/04/Kasus2.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L5/07/Main.java,1
case-02/plagiarized/L1/02/Main.java,case-02/plagiarized/L5/08/Kasus2L5.java,1
case-02/plagiarized/L1/09/Level1.java,case-02/plagiarized/L1/01/L1.java,1
case-02/plagiarized/L1/09/Level1.java,case-02/plagiarized/L1/06/inputoutput.java,1
case-02/plagiarized/L1/09/Level1.java,case-02/plagiarized/L1/04/Kasus2.java,1
case-02/plagiarized/L1/09/Level1.java,case-02/plagiarized/L1/07/Main.java,1
case-02/plagiarized/L1/09/Level1.java,case-02/plagiarized/L1/08/Kasus2L1.java,1
case-02/plagiarized/L1/09/Level1.java,case-02/plagiarized/L6/03/Main.java,1
case-02/plagiarized/L1/09/Level1.java,case-02/plagiarized/L6/05/inputoutput.java,1
case-02/plagiarized/L1/09/Level1.java,case-02/plagiarized/L6/02/Main.java,1
case-02/plagiarized/L1/09/Level1.java,case-02/plagiarized/L6/09/Level6.java,1
case-02/plagiarized/L1/09/Level1.java,case-02/plagiarized/L6/01/L6.java,1
case-02/plagiarized/L1/09/Level1.java,case-02/plagiarized/L6/06/inout.java,1
case-02/plagiarized/L1/09/Level1.java,case-02/plagiarized/L6/04/Kasus2.java,1
case-02/plagiarized/L1/09/Level1.java,case-02/plagiarized/L6/07/Main.java,1
case-02/plagiarized/L1/09/Level1.java,case-02/plagiarized/L6/08/Kasus2L6.java,1
case-02/plagiarized/L1/09/Level1.java,case-02/plagiarized/L3/03/Main.java,1
case-02/plagiarized/L1/09/Level1.java,case-02/plagiarized/L3/05/inputoutput.java,1
case-02/plagiarized/L1/09/Level1.java,case-02/plagiarized/L3/02/Main.java,1
case-02/plagiarized/L1/09/Level1.java,case-02/plagiarized/L3/09/Level3.java,1
case-02/plagiarized/L1/09/Level1.java,case-02/plagiarized/L3/01/L3.java,1
case-02/plagiarized/L1/09/Level1.java,case-02/plagiarized/L3/06/inout.java,1
